Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,text
45054817,2019-11-30T23:12:54.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,245 HAWTHORNE STREET,HAWTHORNE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2019-11-30T00:00:00.000,09 BROOKLYN,3050440068,BROOKLYN,997546,178912,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.657738828035484,-73.95207898907634,"{'longitude': '-73.95207898907634', 'latitude': '40.657738828035484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.
45052478,2019-11-30T23:12:52.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11368,98-32 57 AVENUE,57 AVENUE,,,,,ADDRESS,Corona,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2019-11-30T00:00:00.000,04 QUEENS,4019180072,QUEENS,1022730,208193,PHONE,Unspecified,QUEENS,,,,,,,,40.738034617226845,-73.86114444976704,"{'longitude': '-73.86114444976704', 'latitude': '40.738034617226845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.
45053516,2019-11-30T23:12:46.000,2019-12-01T00:01:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10012,14 EAST    4 STREET,EAST    4 STREET,BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,,NEW YORK,EAST    4 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T05:01:30.000,02 MANHATTAN,1005317501,MANHATTAN,986030,204532,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72806960369079,-73.99357781142724,"{'longitude': '-73.99357781142724', 'latitude': '40.72806960369079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint and with the information available observed no evid
45049310,2019-11-30T23:12:36.000,2019-11-30T23:46:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1144 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T04:46:17.000,09 BRONX,2037560028,BRONX,1021946,241348,MOBILE,Unspecified,BRONX,,,,,,,,40.82903952998689,-73.8637874799516,"{'longitude': '-73.8637874799516', 'latitude': '40.82903952998689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access The Police Department responded to the complaint and determined that police action was not necessary
45050408,2019-11-30T23:12:28.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,32-02 34 AVENUE,34 AVENUE,32 STREET,33 STREET,32 STREET,33 STREET,,ASTORIA,34 AVENUE,,In Progress,,,,01 QUEENS,4006090027,QUEENS,1004660,215892,MOBILE,Unspecified,QUEENS,,,,,,,,40.759226586474625,-73.92632685540804,"{'longitude': '-73.92632685540804', 'latitude': '40.759226586474625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45051851,2019-11-30T23:12:17.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,116 WEST  176 STREET,WEST  176 STREET,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2019-11-30T00:00:00.000,05 BRONX,2028780097,BRONX,1006883,248741,ONLINE,Unspecified,BRONX,,,,,,,,40.84938260041265,-73.91819184997551,"{'longitude': '-73.91819184997551', 'latitude': '40.84938260041265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.
45051233,2019-11-30T23:12:08.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11370,32-53 70 STREET,70 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,,EAST ELMHURST,70 STREET,,In Progress,,,,03 QUEENS,4011660057,QUEENS,1012870,214508,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.755405098129074,-73.89669746824066,"{'longitude': '-73.89669746824066', 'latitude': '40.755405098129074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,New Tree Request For One Address
45049717,2019-11-30T23:12:02.000,2019-12-01T00:03:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,206 WEST  104 STREET,WEST  104 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  104 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T05:03:03.000,07 MANHATTAN,1018750036,MANHATTAN,993372,230481,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79928838537213,-73.96705287541114,"{'longitude': '-73.96705287541114', 'latitude': '40.79928838537213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding The Police Department responded to the complaint and with the information available observed no evid
45052939,2019-11-30T23:11:57.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10033,217 HAVEN AVENUE,HAVEN AVENUE,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,,NEW YORK,HAVEN AVENUE,,In Progress,,,,12 MANHATTAN,1021390551,MANHATTAN,1000251,248159,PHONE,Unspecified,MANHATTAN,,,,,,,,40.847799691783514,-73.94216493777246,"{'longitude': '-73.94216493777246', 'latitude': '40.847799691783514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45052122,2019-11-30T23:11:43.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Permit/License/Certificate,Mobile Food Vendor,10023,1865 BROADWAY,BROADWAY,WEST   61 STREET,WEST   62 STREET,WEST   61 STREET,WEST   62 STREET,,NEW YORK,BROADWAY,,In Progress,,,,07 MANHATTAN,1011140009,MANHATTAN,989198,219807,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.769994423708674,-73.98213652037133,"{'longitude': '-73.98213652037133', 'latitude': '40.769994423708674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Mobile Food Vendor Permit/License/Certificate
45050021,2019-11-30T23:11:39.000,2019-11-30T23:25:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2977 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,,BRONX,BAINBRIDGE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2019-12-01T04:25:42.000,07 BRONX,2032980038,BRONX,1016203,256599,ONLINE,Unspecified,BRONX,,,,,,,,40.87092161928835,-73.8844667996312,"{'longitude': '-73.8844667996312', 'latitude': '40.87092161928835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint and took action to fix the condition.
45054193,2019-11-30T23:11:17.000,2019-12-01T01:00:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10034,55 COOPER STREET,COOPER STREET,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,,NEW YORK,COOPER STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:00:56.000,12 MANHATTAN,1022410002,MANHATTAN,1005554,255537,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86803888050572,-73.92297398666439,"{'longitude': '-73.92297398666439', 'latitude': '40.86803888050572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Television The Police Department responded to the complaint and with the information available observed no evid
45050448,2019-11-30T23:11:02.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,117-14 124 STREET,124 STREET,ROCKAWAY BOULEVARD,SUTTER AVENUE,ROCKAWAY BOULEVARD,SUTTER AVENUE,,SOUTH OZONE PARK,124 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:25:13.000,10 QUEENS,4117450049,QUEENS,1035942,185291,MOBILE,Unspecified,QUEENS,,,,,,,,40.67510682537151,-73.8136447254107,"{'longitude': '-73.8136447254107', 'latitude': '40.67510682537151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party Your complaint has been received by the Police Department and additional information will be availab
45052847,2019-11-30T23:10:28.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10466,4039 ELY AVENUE,ELY AVENUE,EAST  233 STREET,EDENWALD AVENUE,EAST  233 STREET,EDENWALD AVENUE,,BRONX,ELY AVENUE,,In Progress,,,,12 BRONX,2049780068,BRONX,1026914,263828,PHONE,Unspecified,BRONX,,,,,,,,40.89071767272616,-73.84569281595405,"{'longitude': '-73.84569281595405', 'latitude': '40.89071767272616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45050768,2019-11-30T23:10:22.000,2019-12-01T01:11:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,35-38 JUNCTION BOULEVARD,JUNCTION BOULEVARD,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,,CORONA,JUNCTION BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:11:55.000,03 QUEENS,4014697501,QUEENS,1019814,213646,PHONE,Unspecified,QUEENS,,,,,,,,40.75301392618723,-73.87163802142506,"{'longitude': '-73.87163802142506', 'latitude': '40.75301392618723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access The Police Department responded to the complaint and with the information available observed no evid
45049663,2019-11-30T23:10:17.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,245 HAWTHORNE STREET,HAWTHORNE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2019-11-30T00:00:00.000,09 BROOKLYN,3050440068,BROOKLYN,997546,178912,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.657738828035484,-73.95207898907634,"{'longitude': '-73.95207898907634', 'latitude': '40.657738828035484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.
45053546,2019-11-30T23:10:16.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,97-16 110 STREET,110 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,,SOUTH RICHMOND HILL,110 STREET,,In Progress,,,,09 QUEENS,4093950038,QUEENS,1030159,190414,ONLINE,Unspecified,QUEENS,,,,,,,,40.6892001491525,-73.83445811302903,"{'longitude': '-73.83445811302903', 'latitude': '40.6892001491525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45052310,2019-11-30T23:10:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,3185 MIDDLETOWN RD,MIDDLETOWN RD,BRUCKNER BLVD,JARVIS AVE,,,ADDRESS,,,,Open,,,,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,,,Street Light Condition Street Light Out
45053712,2019-11-30T23:09:47.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11206,76 GERRY STREET,GERRY STREET,HARRISON AVENUE,THROOP AVENUE,HARRISON AVENUE,THROOP AVENUE,,BROOKLYN,GERRY STREET,,In Progress,,,,01 BROOKLYN,3022690018,BROOKLYN,998900,194905,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70163384189586,-73.94716417996833,"{'longitude': '-73.94716417996833', 'latitude': '40.70163384189586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sidewalk Condition Broken Sidewalk
45052860,2019-11-30T23:09:45.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10075,322 EAST   79 STREET,EAST   79 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST   79 STREET,,In Progress,,,,08 MANHATTAN,1014530042,MANHATTAN,996899,220913,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.773022439813396,-73.9543319651123,"{'longitude': '-73.9543319651123', 'latitude': '40.773022439813396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Vehicle Car/Truck Music
45050651,2019-11-30T23:09:29.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10457,4439 3 AVENUE,3 AVENUE,EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,,BRONX,3 AVENUE,,In Progress,,,,06 BRONX,2030487501,BRONX,1013916,249751,PHONE,Unspecified,BRONX,,,,,,,,40.85213392037543,-73.89276626075554,"{'longitude': '-73.89276626075554', 'latitude': '40.85213392037543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Street/Sidewalk Loud Talking
45052648,2019-11-30T23:09:25.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10014,47 PERRY STREET,PERRY STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2019-11-30T00:00:00.000,02 MANHATTAN,1006130043,MANHATTAN,983421,207274,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.735595861309065,-74.00299134588961,"{'longitude': '-74.00299134588961', 'latitude': '40.735595861309065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.
45049102,2019-11-30T23:09:23.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,10527 FLATLANDS    2 STREET,FLATLANDS    2 STREET,EAST  105 STREET,EAST  108 STREET,EAST  105 STREET,EAST  108 STREET,,BROOKLYN,FLATLANDS    2 STREET,,In Progress,,,,18 BROOKLYN,3082330061,BROOKLYN,1014516,174383,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64526597524755,-73.89093663566034,"{'longitude': '-73.89093663566034', 'latitude': '40.64526597524755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45049454,2019-11-30T23:09:15.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,11 1/2 WEST   84 STREET,WEST   84 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2019-11-30T00:00:00.000,07 MANHATTAN,1011980024,MANHATTAN,992303,225001,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78424830200672,-73.97092049330051,"{'longitude': '-73.97092049330051', 'latitude': '40.78424830200672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.
